test	machine	time	rows	dataset	matches	ndistinct	build	prefetch	table_size	index_size	scan_type	caching	run	value	nfound	cost	duration	point_cheapest	indexscan	bitmapscan	seqscan
btree-sort	xeon	1688027705	1000000	sequential	100000	10	master	32	43479	850	bitmapscan	cached	2	3	100001	131541.95	225.976	f	6226.19	109688.83	144276.4
btree-sort	xeon	1688027706	1000000	sequential	100000	10	master	32	43479	850	bitmapscan	cached	3	5	100001	109688.83	185.431	f	6226.19	109688.83	144276.4
btree-sort	xeon	1688027708	1000000	sequential	100000	10	master	32	43479	850	bitmapscan	cached	4	7	100001	87554.7	147.144	f	6226.19	109688.83	144276.4
btree-sort	xeon	1688027709	1000000	sequential	100000	10	master	32	43479	850	bitmapscan	cached	5	10	100001	54317.15	75.844	f	6226.19	109688.83	144276.4
btree-sort	xeon	1688027702	1000000	sequential	100000	10	master	32	43479	850	indexscan	cached	1	0	100001	6225.91	67.49	t	6226.19	109688.83	144276.4
btree-sort	xeon	1688027704	1000000	sequential	100000	10	master	32	43479	850	indexscan	cached	2	3	100001	6226.19	67.011	t	6226.19	109688.83	144276.4
btree-sort	xeon	1688027706	1000000	sequential	100000	10	master	32	43479	850	indexscan	cached	3	6	100001	6226.15	66.114	t	6226.19	109688.83	144276.4
btree-sort	xeon	1688027707	1000000	sequential	100000	10	master	32	43479	850	indexscan	cached	4	7	100001	6226.21	66.359	t	6226.19	109688.83	144276.4
btree-sort	xeon	1688027708	1000000	sequential	100000	10	master	32	43479	850	indexscan	cached	5	9	100001	6227.32	63.65	t	6226.19	109688.83	144276.4
btree-sort	xeon	1688027703	1000000	sequential	100000	10	master	32	43479	850	seqscan	cached	1	0	100001	144276.4	258.143	f	6226.19	109688.83	144276.4
btree-sort	xeon	1688027718	1000000	sequential	100000	10	patched	32	43479	850	bitmapscan	cached	1	1	100001	10000006225.91	70.259	f	6226.15	98713.53	144276.4
btree-sort	xeon	1688027721	1000000	sequential	100000	10	patched	32	43479	850	bitmapscan	cached	2	3	100001	131541.95	229.249	f	6226.15	98713.53	144276.4
btree-sort	xeon	1688027722	1000000	sequential	100000	10	patched	32	43479	850	bitmapscan	cached	3	6	100001	98713.53	167.31	f	6226.15	98713.53	144276.4
btree-sort	xeon	1688027724	1000000	sequential	100000	10	patched	32	43479	850	bitmapscan	cached	4	6	100001	98713.53	167.218	f	6226.15	98713.53	144276.4
btree-sort	xeon	1688027725	1000000	sequential	100000	10	patched	32	43479	850	bitmapscan	cached	5	9	100001	65509.17	100.616	f	6226.15	98713.53	144276.4
btree-sort	xeon	1688027718	1000000	sequential	100000	10	patched	32	43479	850	indexscan	cached	1	2	100001	6226.03	69.247	t	6226.15	98713.53	144276.4
btree-sort	xeon	1688027720	1000000	sequential	100000	10	patched	32	43479	850	indexscan	cached	2	3	100001	6226.19	66.036	t	6226.15	98713.53	144276.4
btree-sort	xeon	1688027721	1000000	sequential	100000	10	patched	32	43479	850	indexscan	cached	3	5	100001	6226.04	68.945	t	6226.15	98713.53	144276.4
btree-sort	xeon	1688027723	1000000	sequential	100000	10	patched	32	43479	850	indexscan	cached	4	6	100001	6226.15	65.672	t	6226.15	98713.53	144276.4
btree-sort	xeon	1688027724	1000000	sequential	100000	10	patched	32	43479	850	indexscan	cached	5	9	100001	6227.32	65.845	t	6226.15	98713.53	144276.4
btree-sort	xeon	1688027719	1000000	sequential	100000	10	patched	32	43479	850	seqscan	cached	1	0	100001	144276.4	255.788	f	6226.15	98713.53	144276.4
btree-sort	xeon	1688027480	1000000	cycle	1	1000000	master	0	43479	2745	bitmapscan	uncached	1	173928	2	67708.1	378.06	f	0.49	60354.98	60033.95
btree-sort	xeon	1688027482	1000000	cycle	1	1000000	master	0	43479	2745	bitmapscan	uncached	2	373157	2	61783.14	295.481	f	0.49	60354.98	60033.95
btree-sort	xeon	1688027483	1000000	cycle	1	1000000	master	0	43479	2745	bitmapscan	uncached	3	422374	2	60354.98	269.796	f	0.49	60354.98	60033.95
btree-sort	xeon	1688027484	1000000	cycle	1	1000000	master	0	43479	2745	bitmapscan	uncached	4	779485	2	49980.94	114.061	f	0.49	60354.98	60033.95
btree-sort	xeon	1688027485	1000000	cycle	1	1000000	master	0	43479	2745	bitmapscan	uncached	5	871805	2	47297.3	73.015	f	0.49	60354.98	60033.95
btree-sort	xeon	1688027479	1000000	cycle	1	1000000	master	0	43479	2745	indexscan	uncached	1	69321	2	0.49	12.054	t	0.49	60354.98	60033.95
btree-sort	xeon	1688027481	1000000	cycle	1	1000000	master	0	43479	2745	indexscan	uncached	2	370562	2	0.49	11.839	t	0.49	60354.98	60033.95
btree-sort	xeon	1688027482	1000000	cycle	1	1000000	master	0	43479	2745	indexscan	uncached	3	549950	2	0.49	11.685	t	0.49	60354.98	60033.95
btree-sort	xeon	1688027483	1000000	cycle	1	1000000	master	0	43479	2745	indexscan	uncached	4	699210	2	0.49	12.091	t	0.49	60354.98	60033.95
btree-sort	xeon	1688027484	1000000	cycle	1	1000000	master	0	43479	2745	indexscan	uncached	5	986851	2	0.49	9.975	t	0.49	60354.98	60033.95
btree-sort	xeon	1688027480	1000000	cycle	1	1000000	master	0	43479	2745	seqscan	uncached	1	187904	2	60033.95	233.465	f	0.49	60354.98	60033.95
btree-sort	xeon	1688027492	1000000	cycle	1	1000000	patched	0	43479	2745	bitmapscan	uncached	1	78702	2	70517.13	425.025	f	0.49	57587.88	60033.81
btree-sort	xeon	1688027494	1000000	cycle	1	1000000	patched	0	43479	2745	bitmapscan	uncached	2	234642	2	65965.04	353.495	f	0.49	57587.88	60033.81
btree-sort	xeon	1688027496	1000000	cycle	1	1000000	patched	0	43479	2745	bitmapscan	uncached	3	515962	2	57587.88	224.193	f	0.49	57587.88	60033.81
btree-sort	xeon	1688027497	1000000	cycle	1	1000000	patched	0	43479	2745	bitmapscan	uncached	4	775355	2	50111.23	113.015	f	0.49	57587.88	60033.81
btree-sort	xeon	1688027497	1000000	cycle	1	1000000	patched	0	43479	2745	bitmapscan	uncached	5	886028	2	46859.35	70.079	f	0.49	57587.88	60033.81
btree-sort	xeon	1688027492	1000000	cycle	1	1000000	patched	0	43479	2745	indexscan	uncached	1	170399	2	0.49	13.675	t	0.49	57587.88	60033.81
btree-sort	xeon	1688027494	1000000	cycle	1	1000000	patched	0	43479	2745	indexscan	uncached	2	358886	2	0.49	11.703	t	0.49	57587.88	60033.81
btree-sort	xeon	1688027495	1000000	cycle	1	1000000	patched	0	43479	2745	indexscan	uncached	3	489655	2	0.49	12.016	t	0.49	57587.88	60033.81
btree-sort	xeon	1688027496	1000000	cycle	1	1000000	patched	0	43479	2745	indexscan	uncached	4	714663	2	0.49	11.18	t	0.49	57587.88	60033.81
btree-sort	xeon	1688027497	1000000	cycle	1	1000000	patched	0	43479	2745	indexscan	uncached	5	837186	2	0.49	12.444	t	0.49	57587.88	60033.81
btree-sort	xeon	1688027493	1000000	cycle	1	1000000	patched	0	43479	2745	seqscan	uncached	1	187933	2	60033.81	261.267	f	0.49	57587.88	60033.81
btree-sort	xeon	1688027381	1000000	cycle	10	100000	master	0	43479	1157	bitmapscan	uncached	1	16691	11	79799.14	384.219	f	2.18	69504.98	75800.82
btree-sort	xeon	1688027383	1000000	cycle	10	100000	master	0	43479	1157	bitmapscan	uncached	2	26103	11	75614.07	342.917	f	2.18	69504.98	75800.82
btree-sort	xeon	1688027384	1000000	cycle	10	100000	master	0	43479	1157	bitmapscan	uncached	3	40153	11	69504.98	287.648	f	2.18	69504.98	75800.82
btree-sort	xeon	1688027385	1000000	cycle	10	100000	master	0	43479	1157	bitmapscan	uncached	4	62367	11	60094.71	192.951	f	2.18	69504.98	75800.82
btree-sort	xeon	1688027386	1000000	cycle	10	100000	master	0	43479	1157	bitmapscan	uncached	5	88173	11	48873.82	86.499	f	2.18	69504.98	75800.82
btree-sort	xeon	1688027380	1000000	cycle	10	100000	master	0	43479	1157	indexscan	uncached	1	10278	11	1.34	13.414	t	2.18	69504.98	75800.82
btree-sort	xeon	1688027382	1000000	cycle	10	100000	master	0	43479	1157	indexscan	uncached	2	34554	11	1.61	13.505	t	2.18	69504.98	75800.82
btree-sort	xeon	1688027384	1000000	cycle	10	100000	master	0	43479	1157	indexscan	uncached	3	58772	11	2.18	13.719	t	2.18	69504.98	75800.82
btree-sort	xeon	1688027385	1000000	cycle	10	100000	master	0	43479	1157	indexscan	uncached	4	73466	11	3.05	13.355	t	2.18	69504.98	75800.82
btree-sort	xeon	1688027386	1000000	cycle	10	100000	master	0	43479	1157	indexscan	uncached	5	84866	11	4.81	13.497	t	2.18	69504.98	75800.82
btree-sort	xeon	1688027382	1000000	cycle	10	100000	master	0	43479	1157	seqscan	uncached	1	8036	11	75800.82	265.054	f	2.18	69504.98	75800.82
btree-sort	xeon	1688027394	1000000	cycle	10	100000	patched	0	43479	1157	bitmapscan	uncached	1	9901	11	82656.07	413.911	f	2.09	68502.88	75136.93
btree-sort	xeon	1688027396	1000000	cycle	10	100000	patched	0	43479	1157	bitmapscan	uncached	2	35431	11	71563.09	307.864	f	2.09	68502.88	75136.93
btree-sort	xeon	1688027397	1000000	cycle	10	100000	patched	0	43479	1157	bitmapscan	uncached	3	42523	11	68502.88	273.489	f	2.09	68502.88	75136.93
btree-sort	xeon	1688027398	1000000	cycle	10	100000	patched	0	43479	1157	bitmapscan	uncached	4	60130	11	61037.17	199.256	f	2.09	68502.88	75136.93
btree-sort	xeon	1688027399	1000000	cycle	10	100000	patched	0	43479	1157	bitmapscan	uncached	5	88840	11	48602.21	81.007	f	2.09	68502.88	75136.93
btree-sort	xeon	1688027393	1000000	cycle	10	100000	patched	0	43479	1157	indexscan	uncached	1	12838	11	1.36	14.955	t	2.09	68502.88	75136.93
btree-sort	xeon	1688027396	1000000	cycle	10	100000	patched	0	43479	1157	indexscan	uncached	2	25890	11	1.5	14.149	t	2.09	68502.88	75136.93
btree-sort	xeon	1688027397	1000000	cycle	10	100000	patched	0	43479	1157	indexscan	uncached	3	56393	11	2.09	12.999	t	2.09	68502.88	75136.93
btree-sort	xeon	1688027398	1000000	cycle	10	100000	patched	0	43479	1157	indexscan	uncached	4	66095	11	2.51	12.527	t	2.09	68502.88	75136.93
btree-sort	xeon	1688027399	1000000	cycle	10	100000	patched	0	43479	1157	indexscan	uncached	5	88419	11	5.94	13.343	t	2.09	68502.88	75136.93
btree-sort	xeon	1688027395	1000000	cycle	10	100000	patched	0	43479	1157	seqscan	uncached	1	11187	11	75136.93	264.754	f	2.09	68502.88	75136.93
btree-sort	xeon	1688027450	1000000	cycle	100	10000	master	0	43479	839	bitmapscan	uncached	1	1061	101	97055.36	407.578	f	14.6	77698.64	87876.96
btree-sort	xeon	1688027452	1000000	cycle	100	10000	master	0	43479	839	bitmapscan	uncached	2	3070	101	85031.12	420.809	f	14.6	77698.64	87876.96
btree-sort	xeon	1688027453	1000000	cycle	100	10000	master	0	43479	839	bitmapscan	uncached	3	4305	101	77698.64	354.485	f	14.6	77698.64	87876.96
btree-sort	xeon	1688027454	1000000	cycle	100	10000	master	0	43479	839	bitmapscan	uncached	4	7943	101	55933.49	240.389	f	14.6	77698.64	87876.96
btree-sort	xeon	1688027455	1000000	cycle	100	10000	master	0	43479	839	bitmapscan	uncached	5	8590	101	52018.74	213.345	f	14.6	77698.64	87876.96
btree-sort	xeon	1688027450	1000000	cycle	100	10000	master	0	43479	839	indexscan	uncached	1	1710	101	10.15	24.639	t	14.6	77698.64	87876.96
btree-sort	xeon	1688027452	1000000	cycle	100	10000	master	0	43479	839	indexscan	uncached	2	2733	101	11.25	23.398	t	14.6	77698.64	87876.96
btree-sort	xeon	1688027453	1000000	cycle	100	10000	master	0	43479	839	indexscan	uncached	3	4754	101	14.6	23.522	t	14.6	77698.64	87876.96
btree-sort	xeon	1688027454	1000000	cycle	100	10000	master	0	43479	839	indexscan	uncached	4	6042	101	18.59	23.099	t	14.6	77698.64	87876.96
btree-sort	xeon	1688027455	1000000	cycle	100	10000	master	0	43479	839	indexscan	uncached	5	9156	101	78.21	23.163	t	14.6	77698.64	87876.96
btree-sort	xeon	1688027451	1000000	cycle	100	10000	master	0	43479	839	seqscan	uncached	1	1678	101	87876.96	251.568	f	14.6	77698.64	87876.96
btree-sort	xeon	1688027464	1000000	cycle	100	10000	patched	0	43479	839	bitmapscan	uncached	1	154	101	102323.23	426.62	f	15.21	68278.63	88294.7
btree-sort	xeon	1688027466	1000000	cycle	100	10000	patched	0	43479	839	bitmapscan	uncached	2	3042	101	85188.12	401.55	f	15.21	68278.63	88294.7
btree-sort	xeon	1688027467	1000000	cycle	100	10000	patched	0	43479	839	bitmapscan	uncached	3	5892	101	68278.63	337.392	f	15.21	68278.63	88294.7
btree-sort	xeon	1688027468	1000000	cycle	100	10000	patched	0	43479	839	bitmapscan	uncached	4	7818	101	56685.01	235.24	f	15.21	68278.63	88294.7
btree-sort	xeon	1688027469	1000000	cycle	100	10000	patched	0	43479	839	bitmapscan	uncached	5	9248	101	45665.22	126.702	f	15.21	68278.63	88294.7
btree-sort	xeon	1688027463	1000000	cycle	100	10000	patched	0	43479	839	indexscan	uncached	1	29	101	8.84	24.026	t	15.21	68278.63	88294.7
btree-sort	xeon	1688027465	1000000	cycle	100	10000	patched	0	43479	839	indexscan	uncached	2	2395	101	10.85	22.853	t	15.21	68278.63	88294.7
btree-sort	xeon	1688027467	1000000	cycle	100	10000	patched	0	43479	839	indexscan	uncached	3	5009	101	15.21	23.53	t	15.21	68278.63	88294.7
btree-sort	xeon	1688027468	1000000	cycle	100	10000	patched	0	43479	839	indexscan	uncached	4	7373	101	26.79	22.014	t	15.21	68278.63	88294.7
btree-sort	xeon	1688027469	1000000	cycle	100	10000	patched	0	43479	839	indexscan	uncached	5	8708	101	52.01	22.242	t	15.21	68278.63	88294.7
btree-sort	xeon	1688027464	1000000	cycle	100	10000	patched	0	43479	839	seqscan	uncached	1	1572	101	88294.7	259.173	f	15.21	68278.63	88294.7
btree-sort	xeon	1688027348	1000000	cycle	1000	1000	master	0	43479	896	bitmapscan	uncached	1	122	1001	111030.31	430.164	f	143.12	75781.56	108470.22
btree-sort	xeon	1688027351	1000000	cycle	1000	1000	master	0	43479	896	bitmapscan	uncached	2	205	1001	104673.64	402.36	f	143.12	75781.56	108470.22
btree-sort	xeon	1688027352	1000000	cycle	1000	1000	master	0	43479	896	bitmapscan	uncached	3	586	1001	75781.56	491.849	f	143.12	75781.56	108470.22
btree-sort	xeon	1688027353	1000000	cycle	1000	1000	master	0	43479	896	bitmapscan	uncached	4	654	1001	70257.28	464.11	f	143.12	75781.56	108470.22
btree-sort	xeon	1688027355	1000000	cycle	1000	1000	master	0	43479	896	bitmapscan	uncached	5	920	1001	48766.38	283.102	f	143.12	75781.56	108470.22
btree-sort	xeon	1688027348	1000000	cycle	1000	1000	master	0	43479	896	indexscan	uncached	1	137	1001	94.32	112.685	t	143.12	75781.56	108470.22
btree-sort	xeon	1688027350	1000000	cycle	1000	1000	master	0	43479	896	indexscan	uncached	2	214	1001	101.56	114.393	t	143.12	75781.56	108470.22
btree-sort	xeon	1688027352	1000000	cycle	1000	1000	master	0	43479	896	indexscan	uncached	3	481	1001	143.12	112.637	t	143.12	75781.56	108470.22
btree-sort	xeon	1688027353	1000000	cycle	1000	1000	master	0	43479	896	indexscan	uncached	4	734	1001	262.6	113.337	t	143.12	75781.56	108470.22
btree-sort	xeon	1688027354	1000000	cycle	1000	1000	master	0	43479	896	indexscan	uncached	5	822	1001	385.17	113.889	t	143.12	75781.56	108470.22
btree-sort	xeon	1688027349	1000000	cycle	1000	1000	master	0	43479	896	seqscan	uncached	1	45	1001	108470.22	268.52	f	143.12	75781.56	108470.22
btree-sort	xeon	1688027363	1000000	cycle	1000	1000	patched	0	43479	896	bitmapscan	uncached	1	180	1001	106555.91	414.686	f	127.6	76242.15	110712.01
btree-sort	xeon	1688027366	1000000	cycle	1000	1000	patched	0	43479	896	bitmapscan	uncached	2	237	1001	102283.25	387.277	f	127.6	76242.15	110712.01
btree-sort	xeon	1688027367	1000000	cycle	1000	1000	patched	0	43479	896	bitmapscan	uncached	3	580	1001	76242.15	491.444	f	127.6	76242.15	110712.01
btree-sort	xeon	1688027368	1000000	cycle	1000	1000	patched	0	43479	896	bitmapscan	uncached	4	689	1001	67507.11	454.293	f	127.6	76242.15	110712.01
btree-sort	xeon	1688027370	1000000	cycle	1000	1000	patched	0	43479	896	bitmapscan	uncached	5	854	1001	54674.63	438.185	f	127.6	76242.15	110712.01
btree-sort	xeon	1688027363	1000000	cycle	1000	1000	patched	0	43479	896	indexscan	uncached	1	93	1001	90.88	113.29	t	127.6	76242.15	110712.01
btree-sort	xeon	1688027365	1000000	cycle	1000	1000	patched	0	43479	896	indexscan	uncached	2	396	1001	126.13	111.956	t	127.6	76242.15	110712.01
btree-sort	xeon	1688027367	1000000	cycle	1000	1000	patched	0	43479	896	indexscan	uncached	3	405	1001	127.6	110.879	t	127.6	76242.15	110712.01
btree-sort	xeon	1688027368	1000000	cycle	1000	1000	patched	0	43479	896	indexscan	uncached	4	724	1001	253.91	114.323	t	127.6	76242.15	110712.01
btree-sort	xeon	1688027369	1000000	cycle	1000	1000	patched	0	43479	896	indexscan	uncached	5	839	1001	423.51	113.465	t	127.6	76242.15	110712.01
btree-sort	xeon	1688027364	1000000	cycle	1000	1000	patched	0	43479	896	seqscan	uncached	1	3	1001	110712.01	267.794	f	127.6	76242.15	110712.01
btree-sort	xeon	1688027410	1000000	cycle	10000	100	master	0	43479	852	bitmapscan	uncached	1	5	10001	132802.17	464.419	f	1672.7	90809.22	114618.74
btree-sort	xeon	1688027413	1000000	cycle	10000	100	master	0	43479	852	bitmapscan	uncached	2	23	10001	116036.79	436.786	f	1672.7	90809.22	114618.74
btree-sort	xeon	1688027415	1000000	cycle	10000	100	master	0	43479	852	bitmapscan	uncached	3	50	10001	90809.22	442.911	f	1672.7	90809.22	114618.74
btree-sort	xeon	1688027416	1000000	cycle	10000	100	master	0	43479	852	bitmapscan	uncached	4	74	10001	68466.12	361.822	f	1672.7	90809.22	114618.74
btree-sort	xeon	1688027418	1000000	cycle	10000	100	master	0	43479	852	bitmapscan	uncached	5	90	10001	53724.93	388.938	f	1672.7	90809.22	114618.74
btree-sort	xeon	1688027409	1000000	cycle	10000	100	master	0	43479	852	indexscan	uncached	1	18	10001	973.1	496.608	t	1672.7	90809.22	114618.74
btree-sort	xeon	1688027412	1000000	cycle	10000	100	master	0	43479	852	indexscan	uncached	2	34	10001	1160.28	484.717	t	1672.7	90809.22	114618.74
btree-sort	xeon	1688027414	1000000	cycle	10000	100	master	0	43479	852	indexscan	uncached	3	57	10001	1672.7	482.57	t	1672.7	90809.22	114618.74
btree-sort	xeon	1688027416	1000000	cycle	10000	100	master	0	43479	852	indexscan	uncached	4	77	10001	2925.39	490.145	t	1672.7	90809.22	114618.74
btree-sort	xeon	1688027417	1000000	cycle	10000	100	master	0	43479	852	indexscan	uncached	5	98	10001	11308.76	442.842	t	1672.7	90809.22	114618.74
btree-sort	xeon	1688027411	1000000	cycle	10000	100	master	0	43479	852	seqscan	uncached	1	19	10001	114618.74	275.478	f	1672.7	90809.22	114618.74
btree-sort	xeon	1688027430	1000000	cycle	10000	100	patched	0	43479	852	bitmapscan	uncached	1	0	10001	136470.25	470.974	f	1581.14	95540.67	121845.89
btree-sort	xeon	1688027432	1000000	cycle	10000	100	patched	0	43479	852	bitmapscan	uncached	2	30	10001	109566.77	420.11	f	1581.14	95540.67	121845.89
btree-sort	xeon	1688027434	1000000	cycle	10000	100	patched	0	43479	852	bitmapscan	uncached	3	45	10001	95540.67	422.288	f	1581.14	95540.67	121845.89
btree-sort	xeon	1688027436	1000000	cycle	10000	100	patched	0	43479	852	bitmapscan	uncached	4	78	10001	64747.58	460.968	f	1581.14	95540.67	121845.89
btree-sort	xeon	1688027438	1000000	cycle	10000	100	patched	0	43479	852	bitmapscan	uncached	5	87	10001	56635.28	393.006	f	1581.14	95540.67	121845.89
btree-sort	xeon	1688027429	1000000	cycle	10000	100	patched	0	43479	852	indexscan	uncached	1	20	10001	992.79	489.135	t	1581.14	95540.67	121845.89
btree-sort	xeon	1688027432	1000000	cycle	10000	100	patched	0	43479	852	indexscan	uncached	2	21	10001	1003.31	478.867	t	1581.14	95540.67	121845.89
btree-sort	xeon	1688027433	1000000	cycle	10000	100	patched	0	43479	852	indexscan	uncached	3	54	10001	1581.14	438.584	t	1581.14	95540.67	121845.89
btree-sort	xeon	1688027435	1000000	cycle	10000	100	patched	0	43479	852	indexscan	uncached	4	71	10001	2380.83	481.474	t	1581.14	95540.67	121845.89
btree-sort	xeon	1688027437	1000000	cycle	10000	100	patched	0	43479	852	indexscan	uncached	5	86	10001	4507.92	486.011	t	1581.14	95540.67	121845.89
btree-sort	xeon	1688027431	1000000	cycle	10000	100	patched	0	43479	852	seqscan	uncached	1	9	10001	121845.89	276.994	f	1581.14	95540.67	121845.89
btree-sort	xeon	1688027508	1000000	cycle	100000	10	master	0	43479	850	bitmapscan	uncached	1	1	100001	10000008379.4	363.425	f	12651.98	98727.93	144276.4
btree-sort	xeon	1688027511	1000000	cycle	100000	10	master	0	43479	850	bitmapscan	uncached	2	3	100001	131570.76	541.421	f	12651.98	98727.93	144276.4
btree-sort	xeon	1688027513	1000000	cycle	100000	10	master	0	43479	850	bitmapscan	uncached	3	6	100001	98727.93	488.791	f	12651.98	98727.93	144276.4
btree-sort	xeon	1688027515	1000000	cycle	100000	10	master	0	43479	850	bitmapscan	uncached	4	7	100001	87851.6	468.688	f	12651.98	98727.93	144276.4
