test	machine	rows	dataset	nmatches	ndistinct	build	prefetch	scan_type	caching	duration
hash	i5	1000000	sequential	100	10000	5-sequential-lru	8	indexscan	cached	7.726
hash	i5	1000000	sequential	100	10000	5-sequential-lru	8	indexscan	cached-os	7.907
hash	i5	1000000	sequential	100	10000	5-sequential-lru	8	indexscan	uncached	14.412
hash	i5	1000000	sequential	100	10000	5-sequential-lru	8	seqscan	cached	128.486
hash	i5	1000000	sequential	100	10000	5-sequential-lru	8	seqscan	cached-os	142.836
hash	i5	1000000	sequential	100	10000	5-sequential-lru	8	seqscan	uncached	365.054
hash	i5	1000000	sequential	100	10000	5-sequential-lru	32	bitmapscan	cached	7.558
hash	i5	1000000	sequential	100	10000	5-sequential-lru	32	bitmapscan	cached-os	7.692
hash	i5	1000000	sequential	100	10000	5-sequential-lru	32	bitmapscan	uncached	14.567
hash	i5	1000000	sequential	100	10000	5-sequential-lru	32	indexscan	cached	7.689
hash	i5	1000000	sequential	100	10000	5-sequential-lru	32	indexscan	cached-os	7.924
hash	i5	1000000	sequential	100	10000	5-sequential-lru	32	indexscan	uncached	13.765
hash	i5	1000000	sequential	100	10000	5-sequential-lru	32	seqscan	cached	128.011
hash	i5	1000000	sequential	100	10000	5-sequential-lru	32	seqscan	cached-os	146.997
hash	i5	1000000	sequential	100	10000	5-sequential-lru	32	seqscan	uncached	360.046
hash	i5	1000000	sequential	100	10000	6-vm-optimized	0	bitmapscan	cached	7.858
hash	i5	1000000	sequential	100	10000	6-vm-optimized	0	bitmapscan	cached-os	7.879
hash	i5	1000000	sequential	100	10000	6-vm-optimized	0	bitmapscan	uncached	13.794
hash	i5	1000000	sequential	100	10000	6-vm-optimized	0	indexscan	cached	7.515
hash	i5	1000000	sequential	100	10000	6-vm-optimized	0	indexscan	cached-os	7.734
hash	i5	1000000	sequential	100	10000	6-vm-optimized	0	indexscan	uncached	13.3
hash	i5	1000000	sequential	100	10000	6-vm-optimized	0	seqscan	cached	128.877
hash	i5	1000000	sequential	100	10000	6-vm-optimized	0	seqscan	cached-os	144.19
hash	i5	1000000	sequential	100	10000	6-vm-optimized	0	seqscan	uncached	326.369
hash	i5	1000000	sequential	100	10000	6-vm-optimized	8	bitmapscan	cached	7.745
hash	i5	1000000	sequential	100	10000	6-vm-optimized	8	bitmapscan	cached-os	7.953
hash	i5	1000000	sequential	100	10000	6-vm-optimized	8	bitmapscan	uncached	12.924
hash	i5	1000000	sequential	100	10000	6-vm-optimized	8	indexscan	cached	7.761
hash	i5	1000000	sequential	100	10000	6-vm-optimized	8	indexscan	cached-os	8.034
hash	i5	1000000	sequential	100	10000	6-vm-optimized	8	indexscan	uncached	13.84
hash	i5	1000000	sequential	100	10000	6-vm-optimized	8	seqscan	cached	130.002
hash	i5	1000000	sequential	100	10000	6-vm-optimized	8	seqscan	cached-os	144.717
hash	i5	1000000	sequential	100	10000	6-vm-optimized	8	seqscan	uncached	323.989
hash	i5	1000000	sequential	100	10000	6-vm-optimized	32	bitmapscan	cached	7.7
hash	i5	1000000	sequential	100	10000	6-vm-optimized	32	bitmapscan	cached-os	7.933
hash	i5	1000000	sequential	100	10000	6-vm-optimized	32	bitmapscan	uncached	13.721
hash	i5	1000000	sequential	100	10000	6-vm-optimized	32	indexscan	cached	7.738
hash	i5	1000000	sequential	100	10000	6-vm-optimized	32	indexscan	cached-os	8.125
hash	i5	1000000	sequential	100	10000	6-vm-optimized	32	indexscan	uncached	13.34
hash	i5	1000000	sequential	100	10000	6-vm-optimized	32	seqscan	cached	128.928
hash	i5	1000000	sequential	100	10000	6-vm-optimized	32	seqscan	cached-os	143.058
hash	i5	1000000	sequential	100	10000	6-vm-optimized	32	seqscan	uncached	360.381
hash	i5	1000000	sequential	100	10000	7-20231016-rework	0	bitmapscan	cached	7.66
hash	i5	1000000	sequential	100	10000	7-20231016-rework	0	bitmapscan	cached-os	7.923
hash	i5	1000000	sequential	100	10000	7-20231016-rework	0	bitmapscan	uncached	13.535
hash	i5	1000000	sequential	100	10000	7-20231016-rework	0	indexscan	cached	7.641
hash	i5	1000000	sequential	100	10000	7-20231016-rework	0	indexscan	cached-os	7.863
hash	i5	1000000	sequential	100	10000	7-20231016-rework	0	indexscan	uncached	13.301
hash	i5	1000000	sequential	100	10000	7-20231016-rework	0	seqscan	cached	129.784
hash	i5	1000000	sequential	100	10000	7-20231016-rework	0	seqscan	cached-os	144.1
hash	i5	1000000	sequential	100	10000	7-20231016-rework	0	seqscan	uncached	353.202
hash	i5	1000000	sequential	100	10000	7-20231016-rework	8	bitmapscan	cached	7.807
hash	i5	1000000	sequential	100	10000	7-20231016-rework	8	bitmapscan	cached-os	8.022
hash	i5	1000000	sequential	100	10000	7-20231016-rework	8	bitmapscan	uncached	14.044
hash	i5	1000000	sequential	100	10000	7-20231016-rework	8	indexscan	cached	7.557
hash	i5	1000000	sequential	100	10000	7-20231016-rework	8	indexscan	cached-os	7.888
hash	i5	1000000	sequential	100	10000	7-20231016-rework	8	indexscan	uncached	13.376
hash	i5	1000000	sequential	100	10000	7-20231016-rework	8	seqscan	cached	128.007
hash	i5	1000000	sequential	100	10000	7-20231016-rework	8	seqscan	cached-os	143.014
hash	i5	1000000	sequential	100	10000	7-20231016-rework	8	seqscan	uncached	322.896
hash	i5	1000000	sequential	100	10000	7-20231016-rework	32	bitmapscan	cached	7.627
hash	i5	1000000	sequential	100	10000	7-20231016-rework	32	bitmapscan	cached-os	7.837
hash	i5	1000000	sequential	100	10000	7-20231016-rework	32	bitmapscan	uncached	12.822
hash	i5	1000000	sequential	100	10000	7-20231016-rework	32	indexscan	cached	7.746
hash	i5	1000000	sequential	100	10000	7-20231016-rework	32	indexscan	cached-os	7.896
hash	i5	1000000	sequential	100	10000	7-20231016-rework	32	indexscan	uncached	13.436
hash	i5	1000000	sequential	100	10000	7-20231016-rework	32	seqscan	cached	127.462
hash	i5	1000000	sequential	100	10000	7-20231016-rework	32	seqscan	cached-os	143.11
hash	i5	1000000	sequential	100	10000	7-20231016-rework	32	seqscan	uncached	348.329
hash	i5	1000000	sequential	1000	1000	1-master	0	bitmapscan	cached	8.212
hash	i5	1000000	sequential	1000	1000	1-master	0	bitmapscan	cached-os	8.634
hash	i5	1000000	sequential	1000	1000	1-master	0	bitmapscan	uncached	17.151
hash	i5	1000000	sequential	1000	1000	1-master	0	indexscan	cached	8.054
hash	i5	1000000	sequential	1000	1000	1-master	0	indexscan	cached-os	8.644
hash	i5	1000000	sequential	1000	1000	1-master	0	indexscan	uncached	22.897
hash	i5	1000000	sequential	1000	1000	1-master	0	seqscan	cached	127.482
hash	i5	1000000	sequential	1000	1000	1-master	0	seqscan	cached-os	142.817
hash	i5	1000000	sequential	1000	1000	1-master	0	seqscan	uncached	344.675
hash	i5	1000000	sequential	1000	1000	1-master	8	bitmapscan	cached	8.153
hash	i5	1000000	sequential	1000	1000	1-master	8	bitmapscan	cached-os	8.609
hash	i5	1000000	sequential	1000	1000	1-master	8	bitmapscan	uncached	15.761
hash	i5	1000000	sequential	1000	1000	1-master	8	indexscan	cached	8.143
hash	i5	1000000	sequential	1000	1000	1-master	8	indexscan	cached-os	8.693
hash	i5	1000000	sequential	1000	1000	1-master	8	indexscan	uncached	22.666
hash	i5	1000000	sequential	1000	1000	1-master	8	seqscan	cached	126.931
hash	i5	1000000	sequential	1000	1000	1-master	8	seqscan	cached-os	142.01
hash	i5	1000000	sequential	1000	1000	1-master	8	seqscan	uncached	375.443
hash	i5	1000000	sequential	1000	1000	1-master	32	bitmapscan	cached	8.198
hash	i5	1000000	sequential	1000	1000	1-master	32	bitmapscan	cached-os	8.716
hash	i5	1000000	sequential	1000	1000	1-master	32	bitmapscan	uncached	16.655
hash	i5	1000000	sequential	1000	1000	1-master	32	indexscan	cached	8.123
hash	i5	1000000	sequential	1000	1000	1-master	32	indexscan	cached-os	8.682
hash	i5	1000000	sequential	1000	1000	1-master	32	indexscan	uncached	23.15
hash	i5	1000000	sequential	1000	1000	1-master	32	seqscan	cached	128.202
hash	i5	1000000	sequential	1000	1000	1-master	32	seqscan	cached-os	144.066
hash	i5	1000000	sequential	1000	1000	1-master	32	seqscan	uncached	361.994
hash	i5	1000000	sequential	1000	1000	2-20231016	0	bitmapscan	cached	8.199
hash	i5	1000000	sequential	1000	1000	2-20231016	0	bitmapscan	cached-os	8.708
hash	i5	1000000	sequential	1000	1000	2-20231016	0	bitmapscan	uncached	18.041
hash	i5	1000000	sequential	1000	1000	2-20231016	0	indexscan	cached	8.162
hash	i5	1000000	sequential	1000	1000	2-20231016	0	indexscan	cached-os	8.829
hash	i5	1000000	sequential	1000	1000	2-20231016	0	indexscan	uncached	24.79
hash	i5	1000000	sequential	1000	1000	2-20231016	0	seqscan	cached	131.26
hash	i5	1000000	sequential	1000	1000	2-20231016	0	seqscan	cached-os	144.366
hash	i5	1000000	sequential	1000	1000	2-20231016	0	seqscan	uncached	363.108
hash	i5	1000000	sequential	1000	1000	2-20231016	8	bitmapscan	cached	8.056
hash	i5	1000000	sequential	1000	1000	2-20231016	8	bitmapscan	cached-os	8.635
hash	i5	1000000	sequential	1000	1000	2-20231016	8	bitmapscan	uncached	18.125
hash	i5	1000000	sequential	1000	1000	2-20231016	8	indexscan	cached	8.247
hash	i5	1000000	sequential	1000	1000	2-20231016	8	indexscan	cached-os	8.75
hash	i5	1000000	sequential	1000	1000	2-20231016	8	indexscan	uncached	23.435
hash	i5	1000000	sequential	1000	1000	2-20231016	8	seqscan	cached	131.129
hash	i5	1000000	sequential	1000	1000	2-20231016	8	seqscan	cached-os	145.869
hash	i5	1000000	sequential	1000	1000	2-20231016	8	seqscan	uncached	337.609
hash	i5	1000000	sequential	1000	1000	2-20231016	32	bitmapscan	cached	7.992
hash	i5	1000000	sequential	1000	1000	2-20231016	32	bitmapscan	cached-os	8.684
hash	i5	1000000	sequential	1000	1000	2-20231016	32	bitmapscan	uncached	16.229
hash	i5	1000000	sequential	1000	1000	2-20231016	32	indexscan	cached	8.257
hash	i5	1000000	sequential	1000	1000	2-20231016	32	indexscan	cached-os	8.799
hash	i5	1000000	sequential	1000	1000	2-20231016	32	indexscan	uncached	19.402
hash	i5	1000000	sequential	1000	1000	2-20231016	32	seqscan	cached	130.297
hash	i5	1000000	sequential	1000	1000	2-20231016	32	seqscan	cached-os	143.792
hash	i5	1000000	sequential	1000	1000	2-20231016	32	seqscan	uncached	380.132
hash	i5	1000000	sequential	1000	1000	3-prefetchbuffer	0	bitmapscan	cached	8.036
hash	i5	1000000	sequential	1000	1000	3-prefetchbuffer	0	bitmapscan	cached-os	8.559
hash	i5	1000000	sequential	1000	1000	3-prefetchbuffer	0	bitmapscan	uncached	18.407
hash	i5	1000000	sequential	1000	1000	3-prefetchbuffer	0	indexscan	cached	8.065
hash	i5	1000000	sequential	1000	1000	3-prefetchbuffer	0	indexscan	cached-os	8.796
hash	i5	1000000	sequential	1000	1000	3-prefetchbuffer	0	indexscan	uncached	21.836
hash	i5	1000000	sequential	1000	1000	3-prefetchbuffer	0	seqscan	cached	128.162
hash	i5	1000000	sequential	1000	1000	3-prefetchbuffer	0	seqscan	cached-os	142.851
hash	i5	1000000	sequential	1000	1000	3-prefetchbuffer	0	seqscan	uncached	356.676
hash	i5	1000000	sequential	1000	1000	3-prefetchbuffer	8	bitmapscan	cached	8.198
hash	i5	1000000	sequential	1000	1000	3-prefetchbuffer	8	bitmapscan	cached-os	8.76
hash	i5	1000000	sequential	1000	1000	3-prefetchbuffer	8	bitmapscan	uncached	18.225
hash	i5	1000000	sequential	1000	1000	3-prefetchbuffer	8	indexscan	cached	8.083
hash	i5	1000000	sequential	1000	1000	3-prefetchbuffer	8	indexscan	cached-os	8.948
hash	i5	1000000	sequential	1000	1000	3-prefetchbuffer	8	indexscan	uncached	23.345
hash	i5	1000000	sequential	1000	1000	3-prefetchbuffer	8	seqscan	cached	127.63
hash	i5	1000000	sequential	1000	1000	3-prefetchbuffer	8	seqscan	cached-os	142.763
hash	i5	1000000	sequential	1000	1000	3-prefetchbuffer	8	seqscan	uncached	355.729
hash	i5	1000000	sequential	1000	1000	3-prefetchbuffer	32	bitmapscan	cached	8.117
hash	i5	1000000	sequential	1000	1000	3-prefetchbuffer	32	bitmapscan	cached-os	8.797
hash	i5	1000000	sequential	1000	1000	3-prefetchbuffer	32	bitmapscan	uncached	16.133
hash	i5	1000000	sequential	1000	1000	3-prefetchbuffer	32	indexscan	cached	8.244
hash	i5	1000000	sequential	1000	1000	3-prefetchbuffer	32	indexscan	cached-os	9.19
hash	i5	1000000	sequential	1000	1000	3-prefetchbuffer	32	indexscan	uncached	19.824
hash	i5	1000000	sequential	1000	1000	3-prefetchbuffer	32	seqscan	cached	127.599
hash	i5	1000000	sequential	1000	1000	3-prefetchbuffer	32	seqscan	cached-os	142.847
hash	i5	1000000	sequential	1000	1000	3-prefetchbuffer	32	seqscan	uncached	360.993
hash	i5	1000000	sequential	1000	1000	4-preadv2	0	bitmapscan	cached	8.082
hash	i5	1000000	sequential	1000	1000	4-preadv2	0	bitmapscan	cached-os	8.729
hash	i5	1000000	sequential	1000	1000	4-preadv2	0	bitmapscan	uncached	16.908
hash	i5	1000000	sequential	1000	1000	4-preadv2	0	indexscan	cached	8.066
hash	i5	1000000	sequential	1000	1000	4-preadv2	0	indexscan	cached-os	8.653
hash	i5	1000000	sequential	1000	1000	4-preadv2	0	indexscan	uncached	24.338
hash	i5	1000000	sequential	1000	1000	4-preadv2	0	seqscan	cached	130.748
hash	i5	1000000	sequential	1000	1000	4-preadv2	0	seqscan	cached-os	145.198
hash	i5	1000000	sequential	1000	1000	4-preadv2	0	seqscan	uncached	329.946
hash	i5	1000000	sequential	1000	1000	4-preadv2	8	bitmapscan	cached	8.171
hash	i5	1000000	sequential	1000	1000	4-preadv2	8	bitmapscan	cached-os	8.761
hash	i5	1000000	sequential	1000	1000	4-preadv2	8	bitmapscan	uncached	16.632
hash	i5	1000000	sequential	1000	1000	4-preadv2	8	indexscan	cached	8.368
hash	i5	1000000	sequential	1000	1000	4-preadv2	8	indexscan	cached-os	9.088
hash	i5	1000000	sequential	1000	1000	4-preadv2	8	indexscan	uncached	23.86
hash	i5	1000000	sequential	1000	1000	4-preadv2	8	seqscan	cached	129.482
hash	i5	1000000	sequential	1000	1000	4-preadv2	8	seqscan	cached-os	144.618
hash	i5	1000000	sequential	1000	1000	4-preadv2	8	seqscan	uncached	352.797
hash	i5	1000000	sequential	1000	1000	4-preadv2	32	bitmapscan	cached	8.202
hash	i5	1000000	sequential	1000	1000	4-preadv2	32	bitmapscan	cached-os	8.714
hash	i5	1000000	sequential	1000	1000	4-preadv2	32	bitmapscan	uncached	16.588
hash	i5	1000000	sequential	1000	1000	4-preadv2	32	indexscan	cached	8.293
hash	i5	1000000	sequential	1000	1000	4-preadv2	32	indexscan	cached-os	9.691
hash	i5	1000000	sequential	1000	1000	4-preadv2	32	indexscan	uncached	24.757
hash	i5	1000000	sequential	1000	1000	4-preadv2	32	seqscan	cached	129.066
hash	i5	1000000	sequential	1000	1000	4-preadv2	32	seqscan	cached-os	143.689
hash	i5	1000000	sequential	1000	1000	4-preadv2	32	seqscan	uncached	329.992
hash	i5	1000000	sequential	1000	1000	5-sequential-lru	0	bitmapscan	cached	8.13
hash	i5	1000000	sequential	1000	1000	5-sequential-lru	0	bitmapscan	cached-os	8.726
hash	i5	1000000	sequential	1000	1000	5-sequential-lru	0	bitmapscan	uncached	18.109
hash	i5	1000000	sequential	1000	1000	5-sequential-lru	0	indexscan	cached	8.165
hash	i5	1000000	sequential	1000	1000	5-sequential-lru	0	indexscan	cached-os	8.73
hash	i5	1000000	sequential	1000	1000	5-sequential-lru	0	indexscan	uncached	23.058
hash	i5	1000000	sequential	1000	1000	5-sequential-lru	0	seqscan	cached	128.558
hash	i5	1000000	sequential	1000	1000	5-sequential-lru	0	seqscan	cached-os	143.73
hash	i5	1000000	sequential	1000	1000	5-sequential-lru	0	seqscan	uncached	363.34
hash	i5	1000000	sequential	1000	1000	5-sequential-lru	8	bitmapscan	cached	8.12
hash	i5	1000000	sequential	1000	1000	5-sequential-lru	8	bitmapscan	cached-os	8.639
hash	i5	1000000	sequential	1000	1000	5-sequential-lru	8	bitmapscan	uncached	17.634
hash	i5	1000000	sequential	1000	1000	5-sequential-lru	8	indexscan	cached	8.265
hash	i5	1000000	sequential	1000	1000	5-sequential-lru	8	indexscan	cached-os	8.73
hash	i5	1000000	sequential	1000	1000	5-sequential-lru	8	indexscan	uncached	22.644
hash	i5	1000000	sequential	1000	1000	5-sequential-lru	8	seqscan	cached	128.881
hash	i5	1000000	sequential	1000	1000	5-sequential-lru	8	seqscan	cached-os	145.909
hash	i5	1000000	sequential	1000	1000	5-sequential-lru	8	seqscan	uncached	350.156
hash	i5	1000000	sequential	1000	1000	5-sequential-lru	32	bitmapscan	cached	8.078
hash	i5	1000000	sequential	1000	1000	5-sequential-lru	32	bitmapscan	cached-os	8.626
hash	i5	1000000	sequential	1000	1000	5-sequential-lru	32	bitmapscan	uncached	15.569
hash	i5	1000000	sequential	1000	1000	5-sequential-lru	32	indexscan	cached	8.199
hash	i5	1000000	sequential	1000	1000	5-sequential-lru	32	indexscan	cached-os	8.73
hash	i5	1000000	sequential	1000	1000	5-sequential-lru	32	indexscan	uncached	22.851
hash	i5	1000000	sequential	1000	1000	5-sequential-lru	32	seqscan	cached	128.313
hash	i5	1000000	sequential	1000	1000	5-sequential-lru	32	seqscan	cached-os	142.97
hash	i5	1000000	sequential	1000	1000	5-sequential-lru	32	seqscan	uncached	362.926
hash	i5	1000000	sequential	1000	1000	6-vm-optimized	0	bitmapscan	cached	8.225
hash	i5	1000000	sequential	1000	1000	6-vm-optimized	0	bitmapscan	cached-os	8.75
hash	i5	1000000	sequential	1000	1000	6-vm-optimized	0	bitmapscan	uncached	14.862
hash	i5	1000000	sequential	1000	1000	6-vm-optimized	0	indexscan	cached	8.142
hash	i5	1000000	sequential	1000	1000	6-vm-optimized	0	indexscan	cached-os	8.746
hash	i5	1000000	sequential	1000	1000	6-vm-optimized	0	indexscan	uncached	23.45
hash	i5	1000000	sequential	1000	1000	6-vm-optimized	0	seqscan	cached	129.298
hash	i5	1000000	sequential	1000	1000	6-vm-optimized	0	seqscan	cached-os	144.351
hash	i5	1000000	sequential	1000	1000	6-vm-optimized	0	seqscan	uncached	338.964
hash	i5	1000000	sequential	1000	1000	6-vm-optimized	8	bitmapscan	cached	8.21
hash	i5	1000000	sequential	1000	1000	6-vm-optimized	8	bitmapscan	cached-os	8.624
hash	i5	1000000	sequential	1000	1000	6-vm-optimized	8	bitmapscan	uncached	17.353
hash	i5	1000000	sequential	1000	1000	6-vm-optimized	8	indexscan	cached	8.268
hash	i5	1000000	sequential	1000	1000	6-vm-optimized	8	indexscan	cached-os	8.853
hash	i5	1000000	sequential	1000	1000	6-vm-optimized	8	indexscan	uncached	23.181
hash	i5	1000000	sequential	1000	1000	6-vm-optimized	8	seqscan	cached	129.809
hash	i5	1000000	sequential	1000	1000	6-vm-optimized	8	seqscan	cached-os	145.09
hash	i5	1000000	sequential	1000	1000	6-vm-optimized	8	seqscan	uncached	327.643
hash	i5	1000000	sequential	1000	1000	6-vm-optimized	32	bitmapscan	cached	7.994
hash	i5	1000000	sequential	1000	1000	6-vm-optimized	32	bitmapscan	cached-os	8.622
hash	i5	1000000	sequential	1000	1000	6-vm-optimized	32	bitmapscan	uncached	17.695
hash	i5	1000000	sequential	1000	1000	6-vm-optimized	32	indexscan	cached	8.305
hash	i5	1000000	sequential	1000	1000	6-vm-optimized	32	indexscan	cached-os	8.852
hash	i5	1000000	sequential	1000	1000	6-vm-optimized	32	indexscan	uncached	22.745
hash	i5	1000000	sequential	1000	1000	6-vm-optimized	32	seqscan	cached	128.736
hash	i5	1000000	sequential	1000	1000	6-vm-optimized	32	seqscan	cached-os	144.552
hash	i5	1000000	sequential	1000	1000	6-vm-optimized	32	seqscan	uncached	341.854
hash	i5	1000000	sequential	1000	1000	7-20231016-rework	0	bitmapscan	cached	8.227
hash	i5	1000000	sequential	1000	1000	7-20231016-rework	0	bitmapscan	cached-os	8.759
hash	i5	1000000	sequential	1000	1000	7-20231016-rework	0	bitmapscan	uncached	17.705
hash	i5	1000000	sequential	1000	1000	7-20231016-rework	0	indexscan	cached	8.172
hash	i5	1000000	sequential	1000	1000	7-20231016-rework	0	indexscan	cached-os	8.887
hash	i5	1000000	sequential	1000	1000	7-20231016-rework	0	indexscan	uncached	23.137
hash	i5	1000000	sequential	1000	1000	7-20231016-rework	0	seqscan	cached	128.503
hash	i5	1000000	sequential	1000	1000	7-20231016-rework	0	seqscan	cached-os	142.982
hash	i5	1000000	sequential	1000	1000	7-20231016-rework	0	seqscan	uncached	361.58
hash	i5	1000000	sequential	1000	1000	7-20231016-rework	8	bitmapscan	cached	7.999
hash	i5	1000000	sequential	1000	1000	7-20231016-rework	8	bitmapscan	cached-os	8.701
hash	i5	1000000	sequential	1000	1000	7-20231016-rework	8	bitmapscan	uncached	15.828
hash	i5	1000000	sequential	1000	1000	7-20231016-rework	8	indexscan	cached	8.418
hash	i5	1000000	sequential	1000	1000	7-20231016-rework	8	indexscan	cached-os	8.727
hash	i5	1000000	sequential	1000	1000	7-20231016-rework	8	indexscan	uncached	22.966
hash	i5	1000000	sequential	1000	1000	7-20231016-rework	8	seqscan	cached	128.61
hash	i5	1000000	sequential	1000	1000	7-20231016-rework	8	seqscan	cached-os	146.007
hash	i5	1000000	sequential	1000	1000	7-20231016-rework	8	seqscan	uncached	340.297
hash	i5	1000000	sequential	1000	1000	7-20231016-rework	32	bitmapscan	cached	8.221
hash	i5	1000000	sequential	1000	1000	7-20231016-rework	32	bitmapscan	cached-os	8.719
hash	i5	1000000	sequential	1000	1000	7-20231016-rework	32	bitmapscan	uncached	17.389
hash	i5	1000000	sequential	1000	1000	7-20231016-rework	32	indexscan	cached	8.471
hash	i5	1000000	sequential	1000	1000	7-20231016-rework	32	indexscan	cached-os	8.735
hash	i5	1000000	sequential	1000	1000	7-20231016-rework	32	indexscan	uncached	17.633
hash	i5	1000000	sequential	1000	1000	7-20231016-rework	32	seqscan	cached	127.797
hash	i5	1000000	sequential	1000	1000	7-20231016-rework	32	seqscan	cached-os	142.817
hash	i5	1000000	sequential	1000	1000	7-20231016-rework	32	seqscan	uncached	321.463
hash	i5	1000000	sequential	10000	100	1-master	0	bitmapscan	cached	12.749
hash	i5	1000000	sequential	10000	100	1-master	0	bitmapscan	cached-os	15.488
hash	i5	1000000	sequential	10000	100	1-master	0	bitmapscan	uncached	25.154
hash	i5	1000000	sequential	10000	100	1-master	0	indexscan	cached	12.755
hash	i5	1000000	sequential	10000	100	1-master	0	indexscan	cached-os	15.387
hash	i5	1000000	sequential	10000	100	1-master	0	indexscan	uncached	31.812
hash	i5	1000000	sequential	10000	100	1-master	0	seqscan	cached	132.503
hash	i5	1000000	sequential	10000	100	1-master	0	seqscan	cached-os	147.432
hash	i5	1000000	sequential	10000	100	1-master	0	seqscan	uncached	346.952
hash	i5	1000000	sequential	10000	100	1-master	8	bitmapscan	cached	12.898
hash	i5	1000000	sequential	10000	100	1-master	8	bitmapscan	cached-os	15.79
hash	i5	1000000	sequential	10000	100	1-master	8	bitmapscan	uncached	30.399
hash	i5	1000000	sequential	10000	100	1-master	8	indexscan	cached	12.896
hash	i5	1000000	sequential	10000	100	1-master	8	indexscan	cached-os	15.61
hash	i5	1000000	sequential	10000	100	1-master	8	indexscan	uncached	34.325
hash	i5	1000000	sequential	10000	100	1-master	8	seqscan	cached	135.2
hash	i5	1000000	sequential	10000	100	1-master	8	seqscan	cached-os	146.554
hash	i5	1000000	sequential	10000	100	1-master	8	seqscan	uncached	373.393
hash	i5	1000000	sequential	10000	100	1-master	32	bitmapscan	cached	12.897
hash	i5	1000000	sequential	10000	100	1-master	32	bitmapscan	cached-os	15.667
hash	i5	1000000	sequential	10000	100	1-master	32	bitmapscan	uncached	28.997
hash	i5	1000000	sequential	10000	100	1-master	32	indexscan	cached	12.806
hash	i5	1000000	sequential	10000	100	1-master	32	indexscan	cached-os	15.558
hash	i5	1000000	sequential	10000	100	1-master	32	indexscan	uncached	31.579
hash	i5	1000000	sequential	10000	100	1-master	32	seqscan	cached	131.371
hash	i5	1000000	sequential	10000	100	1-master	32	seqscan	cached-os	146.093
hash	i5	1000000	sequential	10000	100	1-master	32	seqscan	uncached	374.877
hash	i5	1000000	sequential	10000	100	2-20231016	0	bitmapscan	cached	12.846
hash	i5	1000000	sequential	10000	100	2-20231016	0	bitmapscan	cached-os	15.346
hash	i5	1000000	sequential	10000	100	2-20231016	0	bitmapscan	uncached	24.937
hash	i5	1000000	sequential	10000	100	2-20231016	0	indexscan	cached	13.659
hash	i5	1000000	sequential	10000	100	2-20231016	0	indexscan	cached-os	16.232
hash	i5	1000000	sequential	10000	100	2-20231016	0	indexscan	uncached	33.426
hash	i5	1000000	sequential	10000	100	2-20231016	0	seqscan	cached	134.098
hash	i5	1000000	sequential	10000	100	2-20231016	0	seqscan	cached-os	148.458
hash	i5	1000000	sequential	10000	100	2-20231016	0	seqscan	uncached	339.46
hash	i5	1000000	sequential	10000	100	2-20231016	8	bitmapscan	cached	12.916
hash	i5	1000000	sequential	10000	100	2-20231016	8	bitmapscan	cached-os	15.644
hash	i5	1000000	sequential	10000	100	2-20231016	8	bitmapscan	uncached	31.019
hash	i5	1000000	sequential	10000	100	2-20231016	8	indexscan	cached	14.306
hash	i5	1000000	sequential	10000	100	2-20231016	8	indexscan	cached-os	17.318
hash	i5	1000000	sequential	10000	100	2-20231016	8	indexscan	uncached	93.832
hash	i5	1000000	sequential	10000	100	2-20231016	8	seqscan	cached	134.578
hash	i5	1000000	sequential	10000	100	2-20231016	8	seqscan	cached-os	150.059
hash	i5	1000000	sequential	10000	100	2-20231016	8	seqscan	uncached	375.817
hash	i5	1000000	sequential	10000	100	2-20231016	32	bitmapscan	cached	13.056
hash	i5	1000000	sequential	10000	100	2-20231016	32	bitmapscan	cached-os	15.898
hash	i5	1000000	sequential	10000	100	2-20231016	32	bitmapscan	uncached	26.806
hash	i5	1000000	sequential	10000	100	2-20231016	32	indexscan	cached	14.22
hash	i5	1000000	sequential	10000	100	2-20231016	32	indexscan	cached-os	17.174
hash	i5	1000000	sequential	10000	100	2-20231016	32	indexscan	uncached	58.117
hash	i5	1000000	sequential	10000	100	2-20231016	32	seqscan	cached	133.105
hash	i5	1000000	sequential	10000	100	2-20231016	32	seqscan	cached-os	147.522
hash	i5	1000000	sequential	10000	100	2-20231016	32	seqscan	uncached	366.31
hash	i5	1000000	sequential	10000	100	3-prefetchbuffer	0	bitmapscan	cached	12.856
hash	i5	1000000	sequential	10000	100	3-prefetchbuffer	0	bitmapscan	cached-os	15.424
hash	i5	1000000	sequential	10000	100	3-prefetchbuffer	0	bitmapscan	uncached	25.419
hash	i5	1000000	sequential	10000	100	3-prefetchbuffer	0	indexscan	cached	12.944
hash	i5	1000000	sequential	10000	100	3-prefetchbuffer	0	indexscan	cached-os	15.581
hash	i5	1000000	sequential	10000	100	3-prefetchbuffer	0	indexscan	uncached	32.83
hash	i5	1000000	sequential	10000	100	3-prefetchbuffer	0	seqscan	cached	131.441
hash	i5	1000000	sequential	10000	100	3-prefetchbuffer	0	seqscan	cached-os	145.775
hash	i5	1000000	sequential	10000	100	3-prefetchbuffer	0	seqscan	uncached	365.344
hash	i5	1000000	sequential	10000	100	3-prefetchbuffer	8	bitmapscan	cached	12.941
hash	i5	1000000	sequential	10000	100	3-prefetchbuffer	8	bitmapscan	cached-os	15.764
hash	i5	1000000	sequential	10000	100	3-prefetchbuffer	8	bitmapscan	uncached	33.439
